Timestamp,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage,Labels
3.676002502,-105,0,0,0,0,0,149,22116,57,573,0,0,-833,20476,29,-833,21201,27,0
3.730003357,-105,0,0,0,0,0,229,20176,54,573,0,0,-833,14590,27,-833,16507,27,0
3.830001831,-105,0,0,0,0,0,229,20176,54,573,0,0,-833,14590,27,-833,16507,27,0
3.874000549,-105,0,0,0,0,0,229,20176,54,573,0,0,-833,14590,27,-833,16507,27,0
3.930000305,-105,0,0,0,0,0,229,20176,54,573,0,0,-833,14590,27,-833,16507,27,0
3.973999023,-105,0,0,42,22220,56,307,19690,55,573,0,0,-833,12997,26,-833,15454,29,0
4.036003113,-105,0,0,42,22220,56,307,19690,55,573,0,0,-833,12997,26,-833,15454,29,0
4.138999939,-105,0,0,42,22220,56,307,19690,55,573,0,0,-833,12997,26,-833,15454,29,0
4.192001343,-105,0,0,42,22220,56,307,19690,55,573,0,0,-833,12997,26,-833,15454,29,0
4.249000549,-105,0,0,121,21285,56,386,20216,56,573,0,0,-833,10496,26,-833,14914,27,0
4.305999756,-105,0,0,121,21285,56,386,20216,56,573,0,0,-833,10496,26,-833,14914,27,0
4.350006104,-105,0,0,121,21285,56,386,20216,56,573,0,0,-833,10496,26,-833,14914,27,0
4.460998535,-105,0,0,194,26600,56,459,6966,41,573,0,0,-833,9430,26,-833,14428,27,0
4.505004883,-105,0,0,194,26600,56,459,6966,41,573,0,0,-833,9430,26,-833,14428,27,0
4.552001953,-105,0,0,194,26600,56,459,6966,41,573,0,0,-833,9430,26,-833,14428,27,0
4.612998962,-105,0,0,273,23655,57,477,0,0,573,0,0,-833,8312,26,-833,19577,29,0
4.667999268,-105,0,0,273,23655,57,477,0,0,573,0,0,-833,8312,26,-833,19577,29,0
4.769004822,-105,0,0,273,23655,57,477,0,0,573,0,0,-833,8312,26,-833,19577,29,0
4.827003479,-105,0,0,351,25935,58,477,0,0,573,0,0,-833,7428,26,-833,21781,29,0
4.874000549,-105,0,0,351,25935,58,477,0,0,573,0,0,-833,7428,26,-833,21781,29,0
4.928001404,-105,0,0,351,25935,58,477,0,0,573,0,0,-833,7428,26,-833,21781,29,0
4.977005005,-105,0,0,351,25935,58,477,0,0,573,0,0,-833,7428,26,-833,21781,29,0
5.080001831,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31,0
5.126998901,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31,0
5.171005249,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31,0
5.228004456,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31,0
5.293998718,-105,0,0,434,23800,56,477,0,0,573,0,0,-833,6908,24,-833,27372,31,0
5.333000183,-105,0,0,512,21603,57,477,0,0,573,0,0,-833,6388,24,-833,29263,31,0
5.445999146,-105,0,0,512,21603,57,477,0,0,573,0,0,-833,6388,24,-833,29263,31,0
5.490005493,-105,0,0,512,21603,57,477,0,0,573,0,0,-833,6388,24,-833,29263,31,0
5.552001953,-105,0,0,590,26042,58,477,0,0,573,0,0,-833,3616,26,-833,30627,29,0
5.598999023,-105,0,0,590,26042,58,477,0,0,573,0,0,-833,3616,26,-833,30627,29,0
5.646003723,-105,0,0,590,26042,58,477,0,0,573,0,0,-833,3616,26,-833,30627,29,0
5.756004333,0,840,6,669,18824,52,477,0,0,573,0,0,-833,3616,24,-833,30937,29,0
5.802001953,0,840,6,669,18824,52,477,0,0,573,0,0,-833,3616,24,-833,30937,29,0
5.861000061,0,840,6,669,18824,52,477,0,0,573,0,0,-833,3616,24,-833,30937,29,0
5.916000366,0,840,6,669,18824,52,477,0,0,573,0,0,-833,3616,24,-833,30937,29,0
5.959999084,40,24246,54,747,18975,55,477,0,0,573,0,0,-833,2560,26,-833,30472,31,0
6.010002136,40,24246,54,747,18975,55,477,0,0,573,0,0,-833,2560,26,-833,30472,31,0
6.120002747,40,24246,54,747,18975,55,477,0,0,573,0,0,-833,2560,26,-833,30472,31,0
6.178001404,119,21560,55,825,20680,56,477,0,0,573,0,0,-833,6908,24,-833,25116,31,0
6.222000122,119,21560,55,825,20680,56,477,0,0,573,0,0,-833,6908,24,-833,25116,31,0
6.278999329,119,21560,55,825,20680,56,477,0,0,573,0,0,-833,6908,24,-833,25116,31,0
6.375,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31,0
6.432998657,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31,0
6.492004395,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31,0
6.5470047,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31,0
6.591003418,197,22504,58,880,208,4,477,0,0,573,0,0,-833,4336,26,-833,23057,31,0
6.651000977,274,25593,56,880,0,0,477,0,0,573,0,0,-833,7428,26,-833,14239,29,0
6.714004517,274,25593,56,880,0,0,477,0,0,573,0,0,-833,7428,26,-833,14239,29,0
6.807998657,274,25593,56,880,0,0,477,0,0,573,0,0,-833,7428,26,-833,14239,29,0
6.865005493,353,23072,56,880,0,0,477,0,0,573,0,0,-833,4840,26,-833,9118,26,0
6.920005798,353,23072,56,880,0,0,477,0,0,573,0,0,-833,4840,26,-833,9118,26,0
6.964004517,353,23072,56,880,0,0,477,0,0,573,0,0,-833,4840,26,-833,9118,26,0
7.022003174,431,25480,56,880,0,0,477,0,0,573,0,0,-833,7974,24,-833,6232,26,0
7.123001099,431,25480,56,880,0,0,477,0,0,573,0,0,-833,7974,24,-833,6232,26,0
7.168998718,431,25480,56,880,0,0,477,0,0,573,0,0,-833,7974,24,-833,6232,26,0
7.225006104,431,25480,56,880,0,0,477,0,0,573,0,0,-833,7974,24,-833,6232,26,0
7.279998779,510,21395,54,880,0,0,477,0,0,573,0,0,-833,7974,26,-833,6232,26,0
7.379005432,510,21395,54,880,0,0,477,0,0,573,0,0,-833,7974,26,-833,6232,26,0
7.435005188,510,21395,54,880,0,0,477,0,0,573,0,0,-833,7974,26,-833,6232,26,0
7.492004395,575,13680,40,880,0,0,477,0,0,573,0,0,-833,5440,26,-833,7168,26,0
7.549003601,575,13680,40,880,0,0,477,0,0,573,0,0,-833,5440,26,-833,7168,26,0
7.597999573,575,13680,40,880,0,0,477,0,0,573,0,0,-833,5440,26,-833,7168,26,0
7.663002014,575,13680,40,880,0,0,477,0,0,573,0,0,-833,5440,26,-833,7168,26,0
7.713005066,575,13680,40,880,0,0,477,0,0,573,0,0,-833,5440,26,-833,7168,26,0
7.815002441,615,592,8,880,0,0,477,0,0,573,0,0,-833,8780,26,-833,7584,27,0
7.871002197,615,592,8,880,0,0,477,0,0,573,0,0,-833,8780,26,-833,7584,27,0
7.930000305,583,22086,52,880,0,0,477,0,0,573,0,0,-833,8884,26,-833,8832,26,0
7.976005554,583,22086,52,880,0,0,477,0,0,573,0,0,-833,8884,26,-833,8832,26,0
8.035003662,583,22086,52,880,0,0,477,0,0,573,0,0,-833,8884,26,-833,8832,26,0
8.097000122,506,21492,52,880,0,0,477,0,0,573,0,0,-833,9092,26,-833,9092,27,0
8.191001892,506,21492,52,880,0,0,477,0,0,573,0,0,-833,9092,26,-833,9092,27,0
8.236000061,506,21492,52,880,0,0,477,0,0,573,0,0,-833,9092,26,-833,9092,27,0
8.296005249,506,21492,52,880,0,0,477,0,0,573,0,0,-833,9092,26,-833,9092,27,0
8.341003418,506,21492,52,880,0,0,477,0,0,573,0,0,-833,9092,26,-833,9092,27,0
8.397003174,426,21168,56,880,0,0,477,0,0,573,0,0,-833,9118,26,-833,9950,27,0
8.498001099,426,21168,56,880,0,0,477,0,0,573,0,0,-833,9118,26,-833,9950,27,0
8.553001404,426,21168,56,880,0,0,477,0,0,573,0,0,-833,9118,26,-833,9950,27,0
8.597000122,348,23520,56,880,0,0,477,0,0,573,0,0,-833,9118,26,-833,12025,27,0
8.652000427,348,23520,56,880,0,0,477,0,0,573,0,0,-833,9118,26,-833,12025,27,0
8.696998596,348,23520,56,880,0,0,477,0,0,573,0,0,-833,9118,26,-833,12025,27,0
8.812004089,348,23520,56,880,0,0,477,0,0,573,0,0,-833,9118,26,-833,12025,27,0
8.864006042,269,22770,54,880,0,0,477,0,0,573,0,0,-833,6448,26,-833,12565,27,0
8.909004211,269,22770,54,880,0,0,477,0,0,573,0,0,-833,6448,26,-833,12565,27,0
8.966003418,269,22770,54,880,0,0,477,0,0,573,0,0,-833,6448,26,-833,12565,27,0
9.065002441,192,26564,57,-29,20845,55,477,0,0,573,0,0,-833,9716,26,-833,12997,27,0
9.117004395,192,26564,57,-29,20845,55,477,0,0,573,0,0,-833,9716,26,-833,12997,27,0
9.167999268,192,26564,57,-29,20845,55,477,0,0,573,0,0,-833,9716,26,-833,12997,27,0
9.21900177,113,20460,55,-109,18810,55,477,0,0,573,0,0,-833,9716,26,-833,13753,27,0
9.276000977,113,20460,55,-109,18810,55,477,0,0,573,0,0,-833,9716,26,-833,13753,27,0
9.375999451,113,20460,55,-109,18810,55,477,0,0,573,0,0,-833,9716,26,-833,13753,27,0
9.434005737,35,12972,47,-186,21888,57,477,0,0,573,0,0,-833,9716,26,-833,18156,27,0
9.478004456,35,12972,47,-186,21888,57,477,0,0,573,0,0,-833,9716,26,-833,18156,27,0
9.545005798,35,12972,47,-186,21888,57,477,0,0,573,0,0,-833,9716,26,-833,18156,27,0
9.591003418,35,12972,47,-186,21888,57,477,0,0,573,0,0,-833,9716,26,-833,18156,27,0
9.690002441,8,94,1,-263,22176,56,477,0,0,573,0,0,-833,11269,26,-833,15940,27,0
9.748001099,8,94,1,-263,22176,56,477,0,0,573,0,0,-833,11269,26,-833,15940,27,0
9.795005798,8,94,1,-263,22176,56,477,0,0,573,0,0,-833,11269,26,-833,15940,27,0
9.839004517,8,94,1,-263,22176,56,477,0,0,573,0,0,-833,11269,26,-833,15940,27,0
9.896003723,8,94,1,-263,22176,56,477,0,0,573,0,0,-833,11269,26,-833,15940,27,0
9.999000549,8,0,0,-321,450,9,477,0,0,573,0,0,-759,3088,215,-756,7407,215,0
10.04399872,8,0,0,-321,450,9,477,0,0,573,0,0,-759,3088,215,-756,7407,215,0
10.09899902,8,0,0,-321,450,9,477,0,0,573,0,0,-759,3088,215,-756,7407,215,0
10.15399933,8,0,0,-322,0,0,477,0,0,573,0,0,-417,24467,450,-409,16747,453,0
10.19800568,8,0,0,-322,0,0,477,0,0,573,0,0,-417,24467,450,-409,16747,453,0
10.31400299,8,0,0,-322,0,0,477,0,0,573,0,0,-417,24467,450,-409,16747,453,0
10.3690033,8,0,0,-322,0,0,477,0,0,573,0,0,-72,18976,188,-68,30901,180,0
10.42500305,8,0,0,-322,0,0,477,0,0,573,0,0,-72,18976,188,-68,30901,180,0
10.47299957,8,0,0,-322,0,0,477,0,0,573,0,0,-72,18976,188,-68,30901,180,0
10.52899933,8,0,0,0,0,0,477,0,0,573,0,0,0,7506,26,0,8872,24,0
10.58900452,8,0,0,0,0,0,477,0,0,573,0,0,0,7506,26,0,8872,24,0
10.63899994,8,0,0,0,0,0,477,0,0,573,0,0,0,7506,26,0,8872,24,0
10.74900055,8,0,0,0,0,0,477,0,0,573,0,0,0,7506,26,0,8872,24,0
10.81000519,8,0,0,0,0,0,477,0,0,573,0,0,0,7506,26,0,8872,24,0
10.86500549,8,0,0,-53,28671,58,477,0,0,573,0,0,0,3840,26,0,10418,27,0
10.90900421,8,0,0,-53,28671,58,477,0,0,573,0,0,0,3840,26,0,10418,27,0
10.96500397,8,0,0,-53,28671,58,477,0,0,573,0,0,0,3840,26,0,10418,27,0
11.02100372,8,0,0,-133,25480,56,477,0,0,573,0,0,0,4464,24,0,11484,26,0
11.07400513,8,0,0,-133,25480,56,477,0,0,573,0,0,0,4464,24,0,11484,26,0
11.16899872,8,0,0,-133,25480,56,477,0,0,573,0,0,0,4464,24,0,11484,26,0
11.22399902,8,0,0,-133,25480,56,477,0,0,573,0,0,0,4464,24,0,11484,26,0
11.27899933,8,0,0,-211,22176,56,477,0,0,573,0,0,0,2560,24,0,12212,26,0
11.32300568,8,0,0,-211,22176,56,477,0,0,573,0,0,0,2560,24,0,12212,26,0
11.37900543,8,0,0,-211,22176,56,477,0,0,573,0,0,0,2560,24,0,12212,26,0
11.43600464,8,0,0,-289,26334,58,477,0,0,573,0,0,0,6232,26,0,12966,26,0
11.48900604,8,0,0,-289,26334,58,477,0,0,573,0,0,0,6232,26,0,12966,26,0
11.60600281,8,0,0,-289,26334,58,477,0,0,573,0,0,0,6232,26,0,12966,26,0
11.66699982,8,0,0,-289,26334,58,477,0,0,573,0,0,0,6232,26,0,12966,26,0
11.72299957,8,0,0,-367,26824,57,-35,21489,57,573,0,0,0,6986,26,0,13356,26,0
11.78300476,8,0,0,-367,26824,57,-35,21489,57,573,0,0,0,6986,26,0,13356,26,0
11.83900452,8,0,0,-367,26824,57,-35,21489,57,573,0,0,0,6986,26,0,13356,26,0
11.88800049,8,0,0,-446,21831,57,-114,18036,54,573,0,0,0,11944,27,0,12576,26,0
11.94400024,8,0,0,-446,21831,57,-114,18036,54,573,0,0,0,11944,27,0,12576,26,0
11.9940033,8,0,0,-446,21831,57,-114,18036,54,573,0,0,0,11944,27,0,12576,26,0
12.10400391,8,0,0,-446,21831,57,-114,18036,54,573,0,0,0,11944,27,0,12576,26,0
12.15900421,8,0,0,-525,13005,45,-193,23184,56,573,0,0,0,14077,27,0,11822,24,0
12.20300293,8,0,0,-525,13005,45,-193,23184,56,573,0,0,0,14077,27,0,11822,24,0
12.26100159,8,0,0,-525,13005,45,-193,23184,56,573,0,0,0,14077,27,0,11822,24,0
12.31600189,8,0,0,-545,302,2,-272,19936,56,573,0,0,0,16426,27,0,11094,26,0
12.42100525,8,0,0,-545,302,2,-272,19936,56,573,0,0,0,16426,27,0,11094,26,0
12.46600342,8,0,0,-545,302,2,-272,19936,56,573,0,0,0,16426,27,0,11094,26,0
12.52200317,8,0,0,-545,276,2,-345,20608,56,573,0,0,0,21868,29,0,7048,24,0
12.57800293,8,0,0,-545,276,2,-345,20608,56,573,0,0,0,21868,29,0,7048,24,0
12.68299866,8,0,0,-545,276,2,-345,20608,56,573,0,0,0,21868,29,0,7048,24,0
12.68299866,8,0,0,-545,276,2,-345,20608,56,573,0,0,0,21868,29,0,7048,24,0
12.7990036,8,0,0,-545,121,1,-423,25592,57,573,0,0,0,22912,29,0,5090,23,0
12.84799957,8,0,0,-545,121,1,-423,25592,57,573,0,0,0,22912,29,0,5090,23,0
12.89300537,8,0,0,-545,121,1,-423,25592,57,573,0,0,0,22912,29,0,5090,23,0
12.95000458,8,0,0,-545,121,1,-423,25592,57,573,0,0,0,22912,29,0,5090,23,0
13.0450058,8,0,0,-545,121,1,-423,25592,57,573,0,0,0,22912,29,0,5090,23,0
13.10600281,8,0,0,-545,108,1,-502,21010,55,573,0,0,0,26752,29,0,5872,24,0
13.16799927,8,0,0,-545,108,1,-502,21010,55,573,0,0,0,26752,29,0,5872,24,0
13.22000122,8,0,0,-545,0,0,-581,19936,56,573,0,0,0,26194,31,0,5440,24,0
13.27600098,8,0,0,-545,0,0,-581,19936,56,573,0,0,0,26194,31,0,5440,24,0
13.35600281,8,0,0,-545,0,0,-581,19936,56,573,0,0,0,26194,31,0,5440,24,0
13.40000153,8,0,0,-545,0,0,-659,18876,54,-2,13020,31,0,22390,29,0,5008,24,0
13.48000336,8,0,0,-545,0,0,-659,18876,54,-2,13020,31,0,22390,29,0,5008,24,0
13.53600311,8,0,0,-545,0,0,-659,18876,54,-2,13020,31,0,22390,29,0,5008,24,0
13.57800293,8,0,0,-545,0,0,-659,18876,54,-2,13020,31,0,22390,29,0,5008,24,0
13.62800598,8,0,0,-545,0,0,-738,17765,55,-77,19332,54,0,16804,27,0,3434,23,0
13.74000549,8,0,0,-545,0,0,-738,17765,55,-77,19332,54,0,16804,27,0,3434,23,0
13.78400421,8,0,0,-545,0,0,-738,17765,55,-77,19332,54,0,16804,27,0,3434,23,0
13.83700562,8,0,0,-545,0,0,-738,17765,55,-77,19332,54,0,16804,27,0,3434,23,0
13.88600159,8,0,0,-545,0,0,-738,17765,55,-77,19332,54,0,16804,27,0,3434,23,0
13.93900299,8,0,0,-545,0,0,-818,18648,56,-157,23769,56,0,14563,29,0,5008,23,0
13.99700165,8,0,0,-545,0,0,-818,18648,56,-157,23769,56,0,14563,29,0,5008,23,0
14.0450058,8,0,0,-545,0,0,-818,18648,56,-157,23769,56,0,14563,29,0,5008,23,0
14.12200165,8,0,0,-545,0,0,-873,196,6,-235,27900,61,0,11484,27,0,2974,24,0
14.16699982,8,0,0,-545,0,0,-873,196,6,-235,27900,61,0,11484,27,0,2974,24,0
14.27400208,8,0,0,-545,0,0,-873,196,6,-235,27900,61,0,11484,27,0,2974,24,0
14.33000183,8,0,0,-545,0,0,-874,0,0,-314,25368,56,0,9300,26,0,5008,23,0
14.37400055,8,0,0,-545,0,0,-874,0,0,-314,25368,56,0,9300,26,0,5008,23,0
14.43199921,8,0,0,-545,0,0,-874,0,0,-314,25368,56,0,9300,26,0,5008,23,0
14.48699951,8,0,0,-545,0,0,-874,0,0,-314,25368,56,0,9300,26,0,5008,23,0
14.53100586,8,0,0,-545,0,0,-874,20,1,-392,27956,60,0,7324,26,0,3020,26,0
14.64300537,8,0,0,-545,0,0,-874,20,1,-392,27956,60,0,7324,26,0,3020,26,0
14.68900299,8,0,0,-545,0,0,-874,20,1,-392,27956,60,0,7324,26,0,3020,26,0
14.74700165,8,0,0,-545,0,0,-874,0,0,-472,19030,56,0,5920,26,0,3434,23,0
14.79100037,8,0,0,-545,0,0,-874,0,0,-472,19030,56,0,5920,26,0,3434,23,0
14.84799957,8,0,0,-545,0,0,-874,0,0,-472,19030,56,0,5920,26,0,3434,23,0
14.91300201,8,0,0,-545,0,0,-874,0,0,-472,19030,56,0,5920,26,0,3434,23,0
15.01000214,8,0,0,-545,0,0,-874,0,0,-549,23296,56,0,2272,24,0,5008,24,0
15.08200073,8,0,0,-545,0,0,-874,0,0,-549,23296,56,0,2272,24,0,5008,24,0
15.12599945,8,0,0,-545,0,0,-874,0,0,-549,23296,56,0,2272,24,0,5008,24,0
15.18400574,8,0,0,-545,0,0,-874,0,0,-549,23296,56,0,2272,24,0,5008,24,0
0,-106,0,0,0,0,0,-1282,0,0,-21,4433,31,0,6492,24,0,7408,24,0
0.05500030518,-106,0,0,0,0,0,-1282,0,0,-21,4433,31,0,6492,24,0,7408,24,0
0.09999847412,-106,0,0,0,0,0,-1282,0,0,-21,4433,31,0,6492,24,0,7408,24,0
0.1600036621,-106,0,0,0,0,0,-1282,0,0,17,21672,56,0,6310,26,0,7048,26,0
0.2119979858,-106,0,0,0,0,0,-1282,0,0,17,21672,56,0,6310,26,0,7048,26,0
0.3140029907,-106,0,0,0,0,0,-1282,0,0,17,21672,56,0,6310,26,0,7048,26,0
0.3619995117,-106,0,0,0,0,0,-1282,0,0,17,21672,56,0,6310,26,0,7048,26,0
0.4169998169,-106,0,0,0,0,0,-1282,0,0,17,21672,56,0,6310,26,0,7048,26,0
0.4640045166,-106,0,0,0,0,0,-1282,0,0,96,23815,55,0,6050,26,0,7720,21,0
0.5750045776,-106,0,0,0,0,0,-1282,0,0,96,23815,55,0,6050,26,0,7720,21,0
0.6200027466,-106,0,0,0,0,0,-1282,0,0,96,23815,55,0,6050,26,0,7720,21,0
0.6750030518,-106,0,0,0,0,0,-1282,0,0,175,19415,54,0,6050,26,0,7048,24,0
0.7220001221,-106,0,0,0,0,0,-1282,0,0,175,19415,54,0,6050,26,0,7048,24,0
0.78099823,-106,0,0,0,0,0,-1282,0,0,175,19415,54,0,6050,26,0,7048,24,0
0.8800048828,-106,0,0,0,0,0,-1282,0,0,252,28272,57,0,5842,26,0,7096,24,0
0.935005188,-106,0,0,0,0,0,-1282,0,0,252,28272,57,0,5842,26,0,7096,24,0
0.9900054932,-106,0,0,0,0,0,-1282,0,0,252,28272,57,0,5842,26,0,7096,24,0
1.034004211,-106,0,0,0,0,0,-1282,0,0,252,28272,57,0,5842,26,0,7096,24,0
1.085998535,-106,0,0,0,0,0,0,0,0,331,22788,54,0,5972,26,0,7048,24,0
1.192001343,-106,0,0,0,0,0,0,0,0,331,22788,54,0,5972,26,0,7048,24,0
1.247001648,-106,0,0,0,0,0,0,0,0,331,22788,54,0,5972,26,0,7048,24,0
1.291000366,-106,0,0,0,0,0,51,17875,55,410,19600,56,0,8104,26,0,10028,26,0
1.348999023,-106,0,0,0,0,0,51,17875,55,410,19600,56,0,8104,26,0,10028,26,0
1.394004822,-106,0,0,0,0,0,51,17875,55,410,19600,56,0,8104,26,0,10028,26,0
1.449005127,-106,0,0,0,0,0,51,17875,55,410,19600,56,0,8104,26,0,10028,26,0
1.506004333,-106,0,0,0,0,0,51,17875,55,410,19600,56,0,8104,26,0,10028,26,0
1.557998657,-106,0,0,0,0,0,130,20845,56,489,20628,55,0,13402,27,0,7096,24,0
1.625,-106,0,0,0,0,0,130,20845,56,489,20628,55,0,13402,27,0,7096,24,0
1.668998718,-106,0,0,0,0,0,130,20845,56,489,20628,55,0,13402,27,0,7096,24,0
1.774002075,-106,0,0,0,0,0,207,22971,57,562,3927,33,0,19635,27,0,6736,26,0
1.831001282,-106,0,0,0,0,0,207,22971,57,562,3927,33,0,19635,27,0,6736,26,0
1.875,-106,0,0,0,0,0,207,22971,57,562,3927,33,0,19635,27,0,6736,26,0
1.942001343,-106,0,0,0,0,0,286,16068,52,574,20,1,0,22593,31,0,7096,24,0
1.988998413,-106,0,0,0,0,0,286,16068,52,574,20,1,0,22593,31,0,7096,24,0
2.095001221,-106,0,0,0,0,0,286,16068,52,574,20,1,0,22593,31,0,7096,24,0
2.151000977,-106,0,0,0,0,0,286,16068,52,574,20,1,0,22593,31,0,7096,24,0
2.206001282,-106,0,0,0,0,0,286,16068,52,574,20,1,0,22593,31,0,7096,24,0
2.251998901,-106,0,0,0,0,0,364,17050,51,574,12,1,-1,27512,67,-1,30388,69,0
2.312004089,-106,0,0,0,0,0,364,17050,51,574,12,1,-1,27512,67,-1,30388,69,0
2.362998962,-106,0,0,0,0,0,364,17050,51,574,12,1,-1,27512,67,-1,30388,69,0
2.474998474,-106,0,0,0,0,0,391,334,3,574,0,0,-188,11001,405,-192,10656,397,0
2.520004272,-106,0,0,0,0,0,391,334,3,574,0,0,-188,11001,405,-192,10656,397,0
2.575004578,-106,0,0,0,0,0,391,334,3,574,0,0,-188,11001,405,-192,10656,397,0
2.631004333,-106,0,0,0,0,0,391,114,1,574,0,0,-594,12416,392,-598,31587,392,0
2.675003052,-106,0,0,0,0,0,391,114,1,574,0,0,-594,12416,392,-598,31587,392,0
2.779998779,-106,0,0,0,0,0,391,114,1,574,0,0,-594,12416,392,-598,31587,392,0
2.835998535,-106,0,0,0,0,0,391,0,0,574,0,0,-819,20712,106,-820,5016,103,0
2.880004883,-106,0,0,0,0,0,391,0,0,574,0,0,-819,20712,106,-820,5016,103,0
2.937004089,-106,0,0,0,0,0,391,0,0,574,0,0,-819,20712,106,-820,5016,103,0
2.992004395,-106,0,0,0,0,0,391,0,0,574,0,0,-819,20712,106,-820,5016,103,0
3.056999207,-106,0,0,0,0,0,5,30650,51,574,0,0,-833,32580,31,-833,22535,31,0
3.116004944,-106,0,0,0,0,0,5,30650,51,574,0,0,-833,32580,31,-833,22535,31,0
3.224998474,-106,0,0,0,0,0,5,30650,51,574,0,0,-833,32580,31,-833,22535,31,0
3.279998779,-106,0,0,0,0,0,5,30650,51,574,0,0,-833,32580,31,-833,22535,31,0
3.324005127,-106,0,0,0,0,0,5,30650,51,574,0,0,-833,32580,31,-833,22535,31,0
3.369003296,-106,0,0,0,0,0,83,20130,55,574,0,0,-833,22970,29,-833,21955,27,0
3.4220047,-106,0,0,0,0,0,83,20130,55,574,0,0,-833,22970,29,-833,21955,27,0
3.473999023,-106,0,0,0,0,0,83,20130,55,574,0,0,-833,22970,29,-833,21955,27,0
3.577003479,-106,0,0,0,0,0,163,20020,54,574,0,0,-833,16804,29,-833,17209,27,0
3.632003784,-106,0,0,0,0,0,163,20020,54,574,0,0,-833,16804,29,-833,17209,27,0
3.689002991,-106,0,0,0,0,0,163,20020,54,574,0,0,-833,16804,29,-833,17209,27,0
3.73400116,-106,0,0,0,0,0,240,21888,57,574,0,0,-833,14698,27,-833,19693,29,0
3.788002014,-106,0,0,0,0,0,240,21888,57,574,0,0,-833,14698,27,-833,19693,29,0
3.836997986,-106,0,0,0,0,0,240,21888,57,574,0,0,-833,14698,27,-833,19693,29,0
3.956001282,-106,0,0,0,0,0,240,21888,57,574,0,0,-833,14698,27,-833,19693,29,0
4.005004883,-106,0,0,54,22330,55,318,20570,54,574,0,0,-833,12997,26,-833,19142,27,0
4.060005188,-106,0,0,54,22330,55,318,20570,54,574,0,0,-833,12997,26,-833,19142,27,0
4.115005493,-106,0,0,54,22330,55,318,20570,54,574,0,0,-833,12997,26,-833,19142,27,0
4.182998657,-106,0,0,132,21280,56,396,19488,56,574,0,0,-833,11890,26,-833,18446,27,0
4.231002808,-106,0,0,132,21280,56,396,19488,56,574,0,0,-833,11890,26,-833,18446,27,0
4.292999268,-106,0,0,132,21280,56,396,19488,56,574,0,0,-833,11890,26,-833,18446,27,0
4.362998962,-106,0,0,209,30276,60,469,3132,25,574,0,0,-833,6256,26,-833,14428,27,0
4.45300293,-106,0,0,209,30276,60,469,3132,25,574,0,0,-833,6256,26,-833,14428,27,0
4.509002686,-106,0,0,209,30276,60,469,3132,25,574,0,0,-833,6256,26,-833,14428,27,0
4.553001404,-106,0,0,209,30276,60,469,3132,25,574,0,0,-833,6256,26,-833,14428,27,0
4.602005005,-106,0,0,209,30276,60,469,3132,25,574,0,0,-833,6256,26,-833,14428,27,0
4.711997986,-106,0,0,287,27318,58,477,252,3,574,0,0,-833,5224,24,-833,20592,29,0
4.759002686,-106,0,0,287,27318,58,477,252,3,574,0,0,-833,5224,24,-833,20592,29,0
4.814002991,-106,0,0,287,27318,58,477,252,3,574,0,0,-833,5224,24,-833,20592,29,0
4.858001709,-106,0,0,365,28548,61,477,130,2,574,0,0,-833,8353,24,-833,23347,29,0
4.914001465,-106,0,0,365,28548,61,477,130,2,574,0,0,-833,8353,24,-833,23347,29,0
4.970001221,-106,0,0,365,28548,61,477,130,2,574,0,0,-833,8353,24,-833,23347,29,0
5.064002991,-106,0,0,365,28548,61,477,130,2,574,0,0,-833,8353,24,-833,23347,29,0
5.120002747,-106,0,0,443,23464,56,477,49,1,574,0,0,-833,3688,26,-833,25580,29,0
5.178001404,-106,0,0,443,23464,56,477,49,1,574,0,0,-833,3688,26,-833,25580,29,0
5.222000122,-106,0,0,443,23464,56,477,49,1,574,0,0,-833,3688,26,-833,25580,29,0
5.277000427,-106,0,0,522,24476,58,477,27,1,574,0,0,-833,3616,24,-833,31092,29,0
5.384002686,-106,0,0,522,24476,58,477,27,1,574,0,0,-833,3616,24,-833,31092,29,0
5.430000305,-106,0,0,522,24476,58,477,27,1,574,0,0,-833,3616,24,-833,31092,29,0
5.48500061,-106,0,0,600,24111,57,477,12,1,574,0,0,-833,3376,26,-833,30937,31,0
5.528999329,-106,0,0,600,24111,57,477,12,1,574,0,0,-833,3376,26,-833,30937,31,0
5.583999634,-106,0,0,600,24111,57,477,12,1,574,0,0,-833,3376,26,-833,30937,31,0
