ds,method,split_number,roc,max_time,scoring_str
3_credit_approval,KNN,9,0.9705128205128205,0,roc
3_credit_approval,RandomForest,0,0.9477928692699491,0,roc
3_credit_approval,RandomForest,1,0.9295415959252972,0,roc
3_credit_approval,RandomForest,2,0.951188455008489,0,roc
3_credit_approval,RandomForest,3,0.8590831918505942,0,roc
3_credit_approval,RandomForest,4,0.9919354838709676,0,roc
3_credit_approval,RandomForest,5,0.9049235993208828,0,roc
3_credit_approval,RandomForest,6,0.9507640067911715,0,roc
3_credit_approval,RandomForest,7,0.8683760683760684,0,roc
3_credit_approval,RandomForest,8,0.9346153846153846,0,roc
3_credit_approval,RandomForest,9,1.0,0,roc
3_credit_approval,SVM,0,0.9295415959252971,0,roc
3_credit_approval,SVM,1,0.9057724957555178,0,roc
3_credit_approval,SVM,2,0.9524617996604414,0,roc
3_credit_approval,SVM,3,0.8293718166383702,0,roc
3_credit_approval,SVM,4,0.9821731748726655,0,roc
3_credit_approval,SVM,5,0.8735144312393889,0,roc
3_credit_approval,SVM,6,0.9558573853989814,0,roc
3_credit_approval,SVM,7,0.9,0,roc
3_credit_approval,SVM,8,0.9153846153846154,0,roc
3_credit_approval,SVM,9,1.0,0,roc
3_credit_approval,MLP,0,0.9100169779286926,0,roc
3_credit_approval,MLP,1,0.9235993208828522,0,roc
3_credit_approval,MLP,2,0.9617996604414261,0,roc
3_credit_approval,MLP,3,0.8234295415959253,0,roc
3_credit_approval,MLP,4,0.9915110356536503,0,roc
3_credit_approval,MLP,5,0.8743633276740238,0,roc
3_credit_approval,MLP,6,0.9634974533106961,0,roc
3_credit_approval,MLP,7,0.9085470085470085,0,roc
3_credit_approval,MLP,8,0.9188034188034189,0,roc
3_credit_approval,MLP,9,0.9948717948717949,0,roc
3_credit_approval,XGBoost,0,0.902376910016978,0,roc
3_credit_approval,XGBoost,1,0.965195246179966,0,roc
3_credit_approval,XGBoost,2,0.9617996604414262,0,roc
3_credit_approval,XGBoost,3,0.8438030560271647,0,roc
3_credit_approval,XGBoost,4,0.9949066213921901,0,roc
3_credit_approval,XGBoost,5,0.9074702886247877,0,roc
3_credit_approval,XGBoost,6,0.9473684210526315,0,roc
3_credit_approval,XGBoost,7,0.8307692307692307,0,roc
3_credit_approval,XGBoost,8,0.9367521367521366,0,roc
3_credit_approval,XGBoost,9,0.994017094017094,0,roc
3_credit_approval,TabPFN,0,0.9575551782682512,0,roc
3_credit_approval,TabPFN,1,0.9465195246179965,0,roc
3_credit_approval,TabPFN,2,0.9745331069609507,0,roc
3_credit_approval,TabPFN,3,0.8556876061120542,0,roc
3_credit_approval,TabPFN,4,0.9949066213921902,0,roc
3_credit_approval,TabPFN,5,0.8921901528013583,0,roc
3_credit_approval,TabPFN,6,0.9719864176570459,0,roc
3_credit_approval,TabPFN,7,0.882051282051282,0,roc
3_credit_approval,TabPFN,8,0.9333333333333333,0,roc
3_credit_approval,TabPFN,9,1.0,0,roc
3_credit_approval,LightGBM,0,0.9193548387096774,0,roc
3_credit_approval,LightGBM,1,0.9609507640067911,0,roc
3_credit_approval,LightGBM,2,0.9601018675721562,0,roc
3_credit_approval,LightGBM,3,0.8480475382003395,0,roc
3_credit_approval,LightGBM,4,0.9932088285229201,0,roc
3_credit_approval,LightGBM,5,0.8998302207130731,0,roc
3_credit_approval,LightGBM,6,0.9524617996604414,0,roc
3_credit_approval,LightGBM,7,0.8376068376068375,0,roc
3_credit_approval,LightGBM,8,0.9273504273504274,0,roc
3_credit_approval,LightGBM,9,0.9965811965811966,0,roc
3_credit_approval,CatBoost,0,0.933786078098472,0,roc
3_credit_approval,CatBoost,1,0.9584040747028862,0,roc
3_credit_approval,CatBoost,2,0.9736842105263158,0,roc
3_credit_approval,CatBoost,3,0.8624787775891343,0,roc
3_credit_approval,CatBoost,4,0.9983022071307301,0,roc
3_credit_approval,CatBoost,5,0.898981324278438,0,roc
3_credit_approval,CatBoost,6,0.9711375212224108,0,roc
3_credit_approval,CatBoost,7,0.8735042735042735,0,roc
3_credit_approval,CatBoost,8,0.9316239316239315,0,roc
3_credit_approval,CatBoost,9,1.0,0,roc
4_australian_credit,LogReg,0,0.9675213675213675,0,roc
4_australian_credit,LogReg,1,0.9504273504273504,0,roc
4_australian_credit,LogReg,2,0.9769230769230769,0,roc
4_australian_credit,LogReg,3,0.8735144312393888,0,roc
4_australian_credit,LogReg,4,0.9049235993208828,0,roc
4_australian_credit,LogReg,5,0.9617996604414261,0,roc
4_australian_credit,LogReg,6,0.8786078098471987,0,roc
4_australian_credit,LogReg,7,0.933786078098472,0,roc
4_australian_credit,LogReg,8,0.900679117147708,0,roc
4_australian_credit,LogReg,9,0.9753820033955858,0,roc
4_australian_credit,KNN,0,0.9448717948717948,0,roc
4_australian_credit,KNN,1,0.9064102564102564,0,roc
4_australian_credit,KNN,2,0.9542735042735042,0,roc
4_australian_credit,KNN,3,0.8450764006791172,0,roc
4_australian_credit,KNN,4,0.884125636672326,0,roc
4_australian_credit,KNN,5,0.949490662139219,0,roc
4_australian_credit,KNN,6,0.8247028862478778,0,roc
4_australian_credit,KNN,7,0.9265704584040746,0,roc
4_australian_credit,KNN,8,0.8960101867572157,0,roc
4_australian_credit,KNN,9,0.9473684210526316,0,roc
4_australian_credit,RandomForest,0,0.9743589743589743,0,roc
4_australian_credit,RandomForest,1,0.9346153846153846,0,roc
4_australian_credit,RandomForest,2,0.9559829059829059,0,roc
4_australian_credit,RandomForest,3,0.8798811544991512,0,roc
4_australian_credit,RandomForest,4,0.9117147707979627,0,roc
4_australian_credit,RandomForest,5,0.9681663837011885,0,roc
4_australian_credit,RandomForest,6,0.8739388794567063,0,roc
4_australian_credit,RandomForest,7,0.9524617996604414,0,roc
4_australian_credit,RandomForest,8,0.9448217317487266,0,roc
4_australian_credit,RandomForest,9,0.9617996604414261,0,roc
4_australian_credit,SVM,0,0.9623931623931624,0,roc
4_australian_credit,SVM,1,0.9461538461538461,0,roc
4_australian_credit,SVM,2,0.9316239316239316,0,roc
4_australian_credit,SVM,3,0.8463497453310697,0,roc
4_australian_credit,SVM,4,0.8955857385398981,0,roc
4_australian_credit,SVM,5,0.9601018675721562,0,roc
4_australian_credit,SVM,6,0.8692699490662139,0,roc
4_australian_credit,SVM,7,0.9219015280135824,0,roc
4_australian_credit,SVM,8,0.8904923599320883,0,roc
4_australian_credit,SVM,9,0.9575551782682513,0,roc
4_australian_credit,MLP,0,0.9717948717948719,0,roc
4_australian_credit,MLP,1,0.9504273504273505,0,roc
4_australian_credit,MLP,2,0.9692307692307692,0,roc
4_australian_credit,MLP,3,0.8752122241086587,0,roc
4_australian_credit,MLP,4,0.8981324278438031,0,roc
4_australian_credit,MLP,5,0.9592529711375213,0,roc
4_australian_credit,MLP,6,0.8786078098471987,0,roc
4_australian_credit,MLP,7,0.9405772495755519,0,roc
4_australian_credit,MLP,8,0.9269949066213922,0,roc
4_australian_credit,MLP,9,0.9702886247877759,0,roc
4_australian_credit,XGBoost,0,0.9743589743589745,0,roc
4_australian_credit,XGBoost,1,0.941025641025641,0,roc
4_australian_credit,XGBoost,2,0.9564102564102563,0,roc
4_australian_credit,XGBoost,3,0.8760611205432938,0,roc
4_australian_credit,XGBoost,4,0.9040747028862478,0,roc
4_australian_credit,XGBoost,5,0.9634974533106961,0,roc
4_australian_credit,XGBoost,6,0.8777589134125636,0,roc
4_australian_credit,XGBoost,7,0.9363327674023769,0,roc
4_australian_credit,XGBoost,8,0.9431239388794568,0,roc
4_australian_credit,XGBoost,9,0.9660441426146011,0,roc
4_australian_credit,TabPFN,0,0.9807692307692308,0,roc
4_australian_credit,TabPFN,1,0.9487179487179487,0,roc
4_australian_credit,TabPFN,2,0.9726495726495726,0,roc
4_australian_credit,TabPFN,3,0.8696943972835314,0,roc
4_australian_credit,TabPFN,4,0.9185059422750425,0,roc
4_australian_credit,TabPFN,5,0.9787775891341256,0,roc
4_australian_credit,TabPFN,6,0.8913412563667232,0,roc
4_australian_credit,TabPFN,7,0.9533106960950765,0,roc
4_australian_credit,TabPFN,8,0.9431239388794567,0,roc
4_australian_credit,TabPFN,9,0.9702886247877759,0,roc
4_australian_credit,LightGBM,0,0.9717948717948719,0,roc
4_australian_credit,LightGBM,1,0.9376068376068376,0,roc
4_australian_credit,LightGBM,2,0.9606837606837606,0,roc
4_australian_credit,LightGBM,3,0.8752122241086588,0,roc
4_australian_credit,LightGBM,4,0.9049235993208828,0,roc
4_australian_credit,LightGBM,5,0.9550084889643464,0,roc
4_australian_credit,LightGBM,6,0.8752122241086587,0,roc
4_australian_credit,LightGBM,7,0.9312393887945671,0,roc
4_australian_credit,LightGBM,8,0.9414261460101869,0,roc
4_australian_credit,LightGBM,9,0.9617996604414263,0,roc
4_australian_credit,CatBoost,0,0.9777777777777777,0,roc
4_australian_credit,CatBoost,1,0.9384615384615385,0,roc
4_australian_credit,CatBoost,2,0.9717948717948718,0,roc
4_australian_credit,CatBoost,3,0.8811544991511036,0,roc
4_australian_credit,CatBoost,4,0.9032258064516128,0,roc
4_australian_credit,CatBoost,5,0.9711375212224109,0,roc
4_australian_credit,CatBoost,6,0.8828522920203735,0,roc
4_australian_credit,CatBoost,7,0.9533106960950763,0,roc
4_australian_credit,CatBoost,8,0.9507640067911716,0,roc
4_australian_credit,CatBoost,9,0.969439728353141,0,roc
5_default_credit_card,LogReg,0,0.7500703911401018,0,roc
5_default_credit_card,LogReg,1,0.6862725544944743,0,roc
5_default_credit_card,LogReg,2,0.7427027851427767,0,roc
5_default_credit_card,LogReg,3,0.7397463572584998,0,roc
5_default_credit_card,LogReg,4,0.7333290316525494,0,roc
5_default_credit_card,LogReg,5,0.728307796991952,0,roc
5_default_credit_card,LogReg,6,0.7084868251249443,0,roc
5_default_credit_card,LogReg,7,0.7199723128182265,0,roc
5_default_credit_card,LogReg,8,0.7164915604043522,0,roc
5_default_credit_card,LogReg,9,0.6859546653102508,0,roc
5_default_credit_card,KNN,0,0.6735229592435299,0,roc
5_default_credit_card,KNN,1,0.6505197212510851,0,roc
5_default_credit_card,KNN,2,0.6466012811187498,0,roc
5_default_credit_card,KNN,3,0.7090822168516389,0,roc
5_default_credit_card,KNN,4,0.7146284520988291,0,roc
5_default_credit_card,KNN,5,0.7019932424505503,0,roc
5_default_credit_card,KNN,6,0.6663665266665102,0,roc
5_default_credit_card,KNN,7,0.6842458762523758,0,roc
5_default_credit_card,KNN,8,0.7030034085793299,0,roc
5_default_credit_card,KNN,9,0.6816866328732043,0,roc
5_default_credit_card,RandomForest,0,0.7673250193575636,0,roc
5_default_credit_card,RandomForest,1,0.7244832117130857,0,roc
5_default_credit_card,RandomForest,2,0.7730941598817429,0,roc
5_default_credit_card,RandomForest,3,0.7741148314132196,0,roc
5_default_credit_card,RandomForest,4,0.7853158215819237,0,roc
5_default_credit_card,RandomForest,5,0.746263403646261,0,roc
5_default_credit_card,RandomForest,6,0.746363124428072,0,roc
5_default_credit_card,RandomForest,7,0.7321587789483563,0,roc
5_default_credit_card,RandomForest,8,0.7573477394044633,0,roc
5_default_credit_card,RandomForest,9,0.7369342664538496,0,roc
5_default_credit_card,SVM,0,0.6978225673995166,0,roc
5_default_credit_card,SVM,1,0.6901909946268097,0,roc
5_default_credit_card,SVM,2,0.7505455313357893,0,roc
5_default_credit_card,SVM,3,0.7202480114502922,0,roc
5_default_credit_card,SVM,4,0.7416351861845656,0,roc
5_default_credit_card,SVM,5,0.6821194772284662,0,roc
5_default_credit_card,SVM,6,0.7203125366620521,0,roc
5_default_credit_card,SVM,7,0.6971919801027711,0,roc
5_default_credit_card,SVM,8,0.7038804015458462,0,roc
5_default_credit_card,SVM,9,0.6701921783920627,0,roc
5_default_credit_card,MLP,0,0.7632628639808536,0,roc
5_default_credit_card,MLP,1,0.7072784438865295,0,roc
5_default_credit_card,MLP,2,0.7723961144090663,0,roc
5_default_credit_card,MLP,3,0.7723022595555972,0,roc
5_default_credit_card,MLP,4,0.7746896923907178,0,roc
5_default_credit_card,MLP,5,0.7257443863065768,0,roc
5_default_credit_card,MLP,6,0.7496304465144654,0,roc
5_default_credit_card,MLP,7,0.7239728759473475,0,roc
5_default_credit_card,MLP,8,0.7539274668350493,0,roc
5_default_credit_card,MLP,9,0.7436023363092629,0,roc
5_default_credit_card,XGBoost,0,0.7642571388347921,0,roc
5_default_credit_card,XGBoost,1,0.7006499448602737,0,roc
5_default_credit_card,XGBoost,2,0.771205330955677,0,roc
5_default_credit_card,XGBoost,3,0.7743318707618667,0,roc
5_default_credit_card,XGBoost,4,0.7658321405945705,0,roc
5_default_credit_card,XGBoost,5,0.7344259602524696,0,roc
5_default_credit_card,XGBoost,6,0.734930430089866,0,roc
5_default_credit_card,XGBoost,7,0.7307802857880289,0,roc
5_default_credit_card,XGBoost,8,0.7515361993463479,0,roc
5_default_credit_card,XGBoost,9,0.7568215436245534,0,roc
5_default_credit_card,TabPFN,0,0.7832011544146977,0,roc
5_default_credit_card,TabPFN,1,0.7424182876181985,0,roc
5_default_credit_card,TabPFN,2,0.811867946221169,0,roc
5_default_credit_card,TabPFN,3,0.7932788193059434,0,roc
5_default_credit_card,TabPFN,4,0.7846001783242217,0,roc
5_default_credit_card,TabPFN,5,0.7650901006593304,0,roc
5_default_credit_card,TabPFN,6,0.7689000211173421,0,roc
5_default_credit_card,TabPFN,7,0.7580245899716089,0,roc
5_default_credit_card,TabPFN,8,0.7775916603815504,0,roc
5_default_credit_card,TabPFN,9,0.7841603377007582,0,roc
5_default_credit_card,LightGBM,0,0.7937187639315799,0,roc
5_default_credit_card,LightGBM,1,0.7404414697670052,0,roc
5_default_credit_card,LightGBM,2,0.7935398531171542,0,roc
5_default_credit_card,LightGBM,3,0.7819517116778901,0,roc
5_default_credit_card,LightGBM,4,0.7936366409347945,0,roc
5_default_credit_card,LightGBM,5,0.7512846383068584,0,roc
5_default_credit_card,LightGBM,6,0.7598019662591802,0,roc
5_default_credit_card,LightGBM,7,0.750618855440062,0,roc
5_default_credit_card,LightGBM,8,0.7677488759873479,0,roc
5_default_credit_card,LightGBM,9,0.7542607241623255,0,roc
5_default_credit_card,CatBoost,0,0.7935955794364016,0,roc
5_default_credit_card,CatBoost,1,0.7341033341936696,0,roc
5_default_credit_card,CatBoost,2,0.807650343743401,0,roc
5_default_credit_card,CatBoost,3,0.7878587015181022,0,roc
5_default_credit_card,CatBoost,4,0.7817346723292429,0,roc
5_default_credit_card,CatBoost,5,0.7559539172669466,0,roc
5_default_credit_card,CatBoost,6,0.7690759989675966,0,roc
5_default_credit_card,CatBoost,7,0.7469027898355194,0,roc
5_default_credit_card,CatBoost,8,0.7765304988920656,0,roc
5_default_credit_card,CatBoost,9,0.7741684645022481,0,roc
6_loan_modelling,LogReg,0,0.9666758849557523,0,roc
6_loan_modelling,LogReg,1,0.9626198377581121,0,roc
6_loan_modelling,LogReg,2,0.947686209439528,0,roc
6_loan_modelling,LogReg,3,0.9820243362831859,0,roc
6_loan_modelling,LogReg,4,0.9778300147492625,0,roc
6_loan_modelling,LogReg,5,0.9320151179941003,0,roc
6_loan_modelling,LogReg,6,0.9526640855457228,0,roc
6_loan_modelling,LogReg,7,0.9626198377581121,0,roc
6_loan_modelling,LogReg,8,0.9534015486725664,0,roc
6_loan_modelling,LogReg,9,0.9371773598820058,0,roc
6_loan_modelling,KNN,0,0.9159752949852507,0,roc
6_loan_modelling,KNN,1,0.9159522492625369,0,roc
6_loan_modelling,KNN,2,0.8992441002949854,0,roc
6_loan_modelling,KNN,3,0.9619284660766961,0,roc
6_loan_modelling,KNN,4,0.9767238200589969,0,roc
6_loan_modelling,KNN,5,0.9265071902654867,0,roc
6_loan_modelling,KNN,6,0.8986679572271388,0,roc
6_loan_modelling,KNN,7,0.9545768805309734,0,roc
6_loan_modelling,KNN,8,0.8988984144542773,0,roc
6_loan_modelling,KNN,9,0.8990366887905605,0,roc
6_loan_modelling,RandomForest,0,0.9996773598820059,0,roc
6_loan_modelling,RandomForest,1,0.9963818215339233,0,roc
6_loan_modelling,RandomForest,2,0.9967275073746312,0,roc
6_loan_modelling,RandomForest,3,1.0,0,roc
6_loan_modelling,RandomForest,4,0.9959439528023598,0,roc
6_loan_modelling,RandomForest,5,0.9954369469026549,0,roc
6_loan_modelling,RandomForest,6,0.9936393805309734,0,roc
6_loan_modelling,RandomForest,7,0.9989629424778761,0,roc
6_loan_modelling,RandomForest,8,0.9968657817109144,0,roc
6_loan_modelling,RandomForest,9,0.9909660766961652,0,roc
6_loan_modelling,SVM,0,0.9907356194690266,0,roc
6_loan_modelling,SVM,1,0.9917957227138643,0,roc
6_loan_modelling,SVM,2,0.9834531710914455,0,roc
6_loan_modelling,SVM,3,0.9990320796460177,0,roc
6_loan_modelling,SVM,4,0.9950682153392331,0,roc
6_loan_modelling,SVM,5,0.9766777286135694,0,roc
6_loan_modelling,SVM,6,0.9857116519174042,0,roc
6_loan_modelling,SVM,7,0.9883849557522124,0,roc
6_loan_modelling,SVM,8,0.9911504424778761,0,roc
6_loan_modelling,SVM,9,0.9528484513274336,0,roc
6_loan_modelling,MLP,0,0.9895833333333333,0,roc
6_loan_modelling,MLP,1,0.9923488200589972,0,roc
6_loan_modelling,MLP,2,0.984882005899705,0,roc
6_loan_modelling,MLP,3,0.9997234513274337,0,roc
6_loan_modelling,MLP,4,0.9948838495575221,0,roc
6_loan_modelling,MLP,5,0.9882005899705015,0,roc
6_loan_modelling,MLP,6,0.991150442477876,0,roc
6_loan_modelling,MLP,7,0.992348820058997,0,roc
6_loan_modelling,MLP,8,0.9932245575221239,0,roc
6_loan_modelling,MLP,9,0.9770464601769911,0,roc
6_loan_modelling,XGBoost,0,0.9997234513274336,0,roc
6_loan_modelling,XGBoost,1,0.9975571533923303,0,roc
6_loan_modelling,XGBoost,2,0.9964048672566371,0,roc
6_loan_modelling,XGBoost,3,0.9998156342182891,0,roc
6_loan_modelling,XGBoost,4,0.9987555309734513,0,roc
6_loan_modelling,XGBoost,5,0.9948377581120944,0,roc
6_loan_modelling,XGBoost,6,0.9968196902654867,0,roc
6_loan_modelling,XGBoost,7,0.9988016224188789,0,roc
6_loan_modelling,XGBoost,8,0.9970962389380531,0,roc
6_loan_modelling,XGBoost,9,0.9887997787610621,0,roc
6_loan_modelling,TabPFN,0,0.9999078171091444,0,roc
6_loan_modelling,TabPFN,1,0.9988477138643067,0,roc
6_loan_modelling,TabPFN,2,0.9990320796460176,0,roc
6_loan_modelling,TabPFN,3,1.0,0,roc
6_loan_modelling,TabPFN,4,0.9999078171091446,0,roc
6_loan_modelling,TabPFN,5,0.9973266961651917,0,roc
6_loan_modelling,TabPFN,6,0.9986633480825958,0,roc
6_loan_modelling,TabPFN,7,0.9995390855457227,0,roc
6_loan_modelling,TabPFN,8,0.9999539085545722,0,roc
6_loan_modelling,TabPFN,9,0.9964048672566372,0,roc
6_loan_modelling,LightGBM,0,0.9997695427728613,0,roc
6_loan_modelling,LightGBM,1,0.99797197640118,0,roc
6_loan_modelling,LightGBM,2,0.9971884218289085,0,roc
6_loan_modelling,LightGBM,3,0.9999539085545724,0,roc
6_loan_modelling,LightGBM,4,0.9984328908554572,0,roc
6_loan_modelling,LightGBM,5,0.9955291297935104,0,roc
6_loan_modelling,LightGBM,6,0.9973727876106193,0,roc
6_loan_modelling,LightGBM,7,0.9989859882005899,0,roc
6_loan_modelling,LightGBM,8,0.9984328908554572,0,roc
6_loan_modelling,LightGBM,9,0.9930401917404129,0,roc
6_loan_modelling,CatBoost,0,0.9994008112094396,0,roc
6_loan_modelling,CatBoost,1,0.9991703539823008,0,roc
6_loan_modelling,CatBoost,2,0.9978337020648967,0,roc
6_loan_modelling,CatBoost,3,1.0,0,roc
6_loan_modelling,CatBoost,4,0.9989398967551623,0,roc
6_loan_modelling,CatBoost,5,0.9973727876106195,0,roc
6_loan_modelling,CatBoost,6,0.9982946165191741,0,roc
6_loan_modelling,CatBoost,7,0.9991703539823009,0,roc
6_loan_modelling,CatBoost,8,0.9975571533923303,0,roc
6_loan_modelling,CatBoost,9,0.9952064896755163,0,roc
7_credit_risk,LogReg,0,0.8874528778629058,0,roc
7_credit_risk,LogReg,1,0.8155774603709361,0,roc
7_credit_risk,LogReg,2,0.8420355601507907,0,roc
7_credit_risk,LogReg,3,0.8348561504190893,0,roc
7_credit_risk,LogReg,4,0.868464617011019,0,roc
7_credit_risk,LogReg,5,0.8411700811459175,0,roc
7_credit_risk,LogReg,6,0.8635679807619702,0,roc
7_credit_risk,LogReg,7,0.8184933695014492,0,roc
7_credit_risk,LogReg,8,0.8546053357651937,0,roc
7_credit_risk,LogReg,9,0.8617209754741888,0,roc
7_credit_risk,KNN,0,0.8848912923518375,0,roc
7_credit_risk,KNN,1,0.8063853763091096,0,roc
7_credit_risk,KNN,2,0.8368949633768784,0,roc
7_credit_risk,KNN,3,0.8725712858462236,0,roc
7_credit_risk,KNN,4,0.8709855424346099,0,roc
7_credit_risk,KNN,5,0.8386956243937289,0,roc
7_credit_risk,KNN,6,0.8650433610790025,0,roc
7_credit_risk,KNN,7,0.8341939718516024,0,roc
7_credit_risk,KNN,8,0.8656503580991991,0,roc
7_credit_risk,KNN,9,0.817692049375854,0,roc
7_credit_risk,RandomForest,0,0.9415336984996429,0,roc
7_credit_risk,RandomForest,1,0.893929448939643,0,roc
7_credit_risk,RandomForest,2,0.8953874035048996,0,roc
7_credit_risk,RandomForest,3,0.9113929565111322,0,roc
7_credit_risk,RandomForest,4,0.9374734983358407,0,roc
7_credit_risk,RandomForest,5,0.8940775678297389,0,roc
7_credit_risk,RandomForest,6,0.93111309893761,0,roc
7_credit_risk,RandomForest,7,0.9054159236519729,0,roc
7_credit_risk,RandomForest,8,0.9226064277789718,0,roc
7_credit_risk,RandomForest,9,0.9128164153871094,0,roc
7_credit_risk,SVM,0,0.8964445657793088,0,roc
7_credit_risk,SVM,1,0.8375629505282907,0,roc
7_credit_risk,SVM,2,0.8492846728895962,0,roc
7_credit_risk,SVM,3,0.8605881772082784,0,roc
7_credit_risk,SVM,4,0.8698296342334703,0,roc
7_credit_risk,SVM,5,0.8697483140585156,0,roc
7_credit_risk,SVM,6,0.8807584848889689,0,roc
7_credit_risk,SVM,7,0.8653047473556422,0,roc
7_credit_risk,SVM,8,0.8693300960158924,0,roc
7_credit_risk,SVM,9,0.8493509576414461,0,roc
7_credit_risk,MLP,0,0.9229026655591632,0,roc
7_credit_risk,MLP,1,0.8802618509633536,0,roc
7_credit_risk,MLP,2,0.8814642278358958,0,roc
7_credit_risk,MLP,3,0.8858090486120389,0,roc
7_credit_risk,MLP,4,0.9065398846415234,0,roc
7_credit_risk,MLP,5,0.889706608425932,0,roc
7_credit_risk,MLP,6,0.9175413425960887,0,roc
7_credit_risk,MLP,7,0.8912052230786656,0,roc
7_credit_risk,MLP,8,0.8977108370750294,0,roc
7_credit_risk,MLP,9,0.8999687348016396,0,roc
7_credit_risk,XGBoost,0,0.9424253161321802,0,roc
7_credit_risk,XGBoost,1,0.9173787022461793,0,roc
7_credit_risk,XGBoost,2,0.9162518369646665,0,roc
7_credit_risk,XGBoost,3,0.9332303277783909,0,roc
7_credit_risk,XGBoost,4,0.9336950144924169,0,roc
7_credit_risk,XGBoost,5,0.9198763933340691,0,roc
7_credit_risk,XGBoost,6,0.9558373364157552,0,roc
7_credit_risk,XGBoost,7,0.9203991658873484,0,roc
7_credit_risk,XGBoost,8,0.9419025435789009,0,roc
7_credit_risk,XGBoost,9,0.9291727460107922,0,roc
7_credit_risk,TabPFN,0,0.9451408291172695,0,roc
7_credit_risk,TabPFN,1,0.9046927549532698,0,roc
7_credit_risk,TabPFN,2,0.9175529597639391,0,roc
7_credit_risk,TabPFN,3,0.9220952723935432,0,roc
7_credit_risk,TabPFN,4,0.9368926399433082,0,roc
7_credit_risk,TabPFN,5,0.9229200913109392,0,roc
7_credit_risk,TabPFN,6,0.939320628024094,0,roc
7_credit_risk,TabPFN,7,0.9200709808955675,0,roc
7_credit_risk,TabPFN,8,0.9371656433877984,0,roc
7_credit_risk,TabPFN,9,0.9294911878459436,0,roc
7_credit_risk,LightGBM,0,0.9561219570280962,0,roc
7_credit_risk,LightGBM,1,0.9231321046242138,0,roc
7_credit_risk,LightGBM,2,0.9166468206715885,0,roc
7_credit_risk,LightGBM,3,0.9404387804297191,0,roc
7_credit_risk,LightGBM,4,0.9427738311676997,0,roc
7_credit_risk,LightGBM,5,0.918552036199095,0,roc
7_credit_risk,LightGBM,6,0.943819376274258,0,roc
7_credit_risk,LightGBM,7,0.9246742836563874,0,roc
7_credit_risk,LightGBM,8,0.9433140294727549,0,roc
7_credit_risk,LightGBM,9,0.9379675305125178,0,roc
7_credit_risk,CatBoost,0,0.9544316591058265,0,roc
7_credit_risk,CatBoost,1,0.9126272805952638,0,roc
7_credit_risk,CatBoost,2,0.9104606787911176,0,roc
7_credit_risk,CatBoost,3,0.9290365301843063,0,roc
7_credit_risk,CatBoost,4,0.9373776567010728,0,roc
7_credit_risk,CatBoost,5,0.9137599544607021,0,roc
7_credit_risk,CatBoost,6,0.9475368699864661,0,roc
7_credit_risk,CatBoost,7,0.9216480114312932,0,roc
7_credit_risk,CatBoost,8,0.9379236635900534,0,roc
7_credit_risk,CatBoost,9,0.9275168484680052,0,roc
8_hmeq,LogReg,0,0.8338530380705742,0,roc
8_hmeq,LogReg,1,0.7650758416574177,0,roc
8_hmeq,LogReg,2,0.8080087380864295,0,roc
8_hmeq,LogReg,3,0.7636136215492486,0,roc
8_hmeq,LogReg,4,0.7734792030019553,0,roc
8_hmeq,LogReg,5,0.8526857283794022,0,roc
8_hmeq,LogReg,6,0.8163063967725455,0,roc
8_hmeq,LogReg,7,0.77013195215193,0,roc
8_hmeq,LogReg,8,0.8096999806211793,0,roc
8_hmeq,LogReg,9,0.769963123182753,0,roc
8_hmeq,KNN,0,0.9458185790039286,0,roc
8_hmeq,KNN,1,0.9054049292673045,0,roc
8_hmeq,KNN,2,0.9178866515159523,0,roc
8_hmeq,KNN,3,0.9356975494600356,0,roc
8_hmeq,KNN,4,0.9121170480770926,0,roc
8_hmeq,KNN,5,0.9172083927910787,0,roc
8_hmeq,KNN,6,0.9419956661910047,0,roc
8_hmeq,KNN,7,0.9169177104804186,0,roc
8_hmeq,KNN,8,0.9611190388104928,0,roc
8_hmeq,KNN,9,0.8930660946032197,0,roc
8_hmeq,RandomForest,0,0.9692933777284499,0,roc
8_hmeq,RandomForest,1,0.9565562073886158,0,roc
8_hmeq,RandomForest,2,0.9699716364533235,0,roc
8_hmeq,RandomForest,3,0.9703856385321424,0,roc
8_hmeq,RandomForest,4,0.9480295262759192,0,roc
8_hmeq,RandomForest,5,0.9804890509662985,0,roc
8_hmeq,RandomForest,6,0.9798460264608988,0,roc
8_hmeq,RandomForest,7,0.9554287123654494,0,roc
8_hmeq,RandomForest,8,0.972164966615577,0,roc
8_hmeq,RandomForest,9,0.9565367704418127,0,roc
8_hmeq,SVM,0,0.906893575040079,0,roc
8_hmeq,SVM,1,0.8571252400331203,0,roc
8_hmeq,SVM,2,0.8952134312844635,0,roc
8_hmeq,SVM,3,0.8537075207441467,0,roc
8_hmeq,SVM,4,0.8213448901573207,0,roc
8_hmeq,SVM,5,0.9073604284481088,0,roc
8_hmeq,SVM,6,0.8791290100946039,0,roc
8_hmeq,SVM,7,0.813047231471205,0,roc
8_hmeq,SVM,8,0.9103817627680002,0,roc
8_hmeq,SVM,9,0.8523597617190269,0,roc
8_hmeq,MLP,0,0.9436076317319381,0,roc
8_hmeq,MLP,1,0.9103112943290526,0,roc
8_hmeq,MLP,2,0.9158430667864631,0,roc
8_hmeq,MLP,3,0.92646618395786,0,roc
8_hmeq,MLP,4,0.8935221887497138,0,roc
