House_ID,Total_Area_sq_m,Num_Rooms,Wall_Material_Type,Roof_Type,Window_Count,Window_Size_sq_m,Building_Orientation,Solar_Panel_Area_sq_m,Solar_Exposure_hours_per_day,Solar_Energy_Generated_kWh_per_day,Battery_Storage_Capacity_kWh,Energy_Consumption_kWh_per_day,Usage_of_Energy_Efficient_Appliances_percent,Average_Indoor_Temperature_C,Outdoor_Temperature_C,Ventilation_Efficiency_percent,Airflow_Patterns_m_s,Humidity_Levels_percent,Passive_Heating_Elements,Lighting_Efficiency_percent,Energy_Savings_percent,Thermal_Regulation_Efficiency_percent,Lighting_Optimization_Score,IBS_Algorithm_Score,Comfort_Index,Energy_Efficiency_Score
128,111,2,Concrete,Solar Integrated,9,7.953604547044443,N,34.09025405560732,9.947096025623452,8.338027863523582,6.31742718300562,6.362180494470451,85.29781182900035,15.360618560496567,15.357936561711593,76.56526058316393,0.8436775585803633,54.782728991146385,1,76.36901920767184,12.65160749786201,86.43515619225775,1.5796460441353886,3.3894929549645396,2.654859166488921,31.06491957227496
129,86,9,Concrete,Pitched,3,3.384059025130601,N,44.9617578962053,5.704262211535261,12.181593768020788,14.065323861627224,9.363486591865463,75.18443046641195,23.01209544203546,10.182702687386296,87.91457581408577,1.3180218267263955,57.02129474480227,0,89.92934865974037,24.672235405600226,82.5720393468635,1.4953393800344457,3.723329373977042,7.121285586205092,36.08999798542637
130,148,9,Brick,Flat,5,6.807608537731452,W,31.94115810435938,7.016888778731594,4.522082802567718,12.983210257365226,23.707563226142344,91.457532014207,25.32507617319847,23.659423702816223,70.73001435689243,1.0630061996889473,61.09330056328773,1,64.53848766826296,26.108465986068012,70.7867158586372,2.6861537589618427,3.419031683454437,1.51034186233042,30.031954631578575
131,221,4,Brick,Pitched,2,6.36175655370061,W,27.59691244828941,5.909227271351348,12.395654984439462,4.911773096246055,14.32232585316978,75.40708593325971,26.230477176587325,31.459266654218222,99.97345119934016,2.1521881263272515,52.26728210727014,0,69.90258032567138,10.054220979917954,80.86285757315324,9.185147182438941,5.790212264276026,6.074230520004798,29.81626929091627
132,153,2,Brick,Pitched,3,4.610691226350844,N,11.249209687843265,8.930901674053015,17.36876043731098,5.108853090648801,13.907730519557443,81.0120677134456,18.19713178970905,33.7725272684721,67.0133696550744,1.136604474749989,55.83037169045224,1,92.29382484801474,29.883572374031885,70.90775096178149,5.679983116332297,6.461738270208357,2.8956855004687085,37.1421041308712
133,84,4,Wood,Flat,2,4.3026047128432054,N,10.208192300541741,9.315654824235667,17.50415315664509,8.659904509532048,5.291343095025578,73.8871063199768,28.007660316770284,10.770390894617453,60.404577266433435,1.0266380532099624,30.5406908679888,0,90.51971745158777,40.1123597804404,56.32369349131395,8.091468286056102,5.399014494066995,9.53961254620355,36.9310519076961
134,242,9,Wood,Flat,2,4.092044272981336,N,11.944470437738573,9.141489285436819,14.762543720261254,12.056437322499365,9.947994941166915,73.90794617779221,29.337647207627455,26.521183221889203,65.95234858072703,1.75557686295433,36.48682908548752,0,75.44623674375285,42.93074612459088,54.98944452886717,3.0505886926885055,4.6719492602333705,4.01986847967882,35.30863501362491
135,150,5,Concrete,Flat,2,6.554402050560821,N,12.733181659719254,9.820605670754803,15.169314202446396,2.572524932050037,22.325848719643627,88.39849890309158,18.550729587673047,24.930180998170467,91.03489158176507,1.5458586636674625,69.39659064067618,1,98.17587608133897,45.17587973223537,57.53472928268279,5.411997771883668,2.9015653381294397,3.926990722371708,38.491473292456234
136,224,3,Brick,Flat,6,4.981689428326026,S,33.70446916986353,3.192634295982907,11.600621457863314,11.013356998551187,8.292568565173376,81.42832003236416,28.239231862758686,15.301333687237177,77.87134706032846,0.3573924003900306,33.03974025263327,1,96.42572063338181,29.50875473261478,64.03688379862717,4.2246051726149405,5.3425503224390205,9.310462011916513,34.69120959890852
137,180,2,Concrete,Flat,7,8.486768019262797,N,38.34415626235603,8.878713135018717,12.108693713150672,10.42706666596726,13.302498790694422,81.66316008047052,16.45468143774143,5.572975980611775,77.90000991241713,1.3196051352255118,57.15152889040979,0,98.4920299644896,35.22544762118602,87.22117070696075,8.450457463595734,4.069924424222123,4.756131282737272,41.09679505167148
138,50,8,Concrete,Flat,2,7.026423545205657,W,28.849618531688844,8.262405211273652,3.5393610467998418,5.0092412468688465,5.286618117340025,72.51412419157629,15.835602541728678,25.693737419385982,98.20091678446674,1.8651481319997945,37.04330532126865,0,77.11658760751142,13.18078853185995,81.98713654614406,1.2034399542330396,5.874359165185086,9.66576100767168,29.946066671934926
139,54,9,Concrete,Flat,6,1.6293844513849072,E,42.3057979645471,4.600860865802554,9.43332458000472,10.857589172137533,14.566709633411117,76.55547481687638,16.93835700154124,33.36484581678501,96.78539632112296,2.480979435019255,58.668743430705675,0,67.89894334742732,29.521528971269998,67.3120624490527,3.194584569694948,7.076704739604615,1.2175331692015314,32.41077137985614
140,191,9,Concrete,Solar Integrated,5,6.761514014453494,S,49.60684520301349,9.694240653712694,9.564749393840913,14.222381486277074,5.420422134524343,87.28588331023937,15.86611619200554,23.96360365746954,72.44778951216037,1.6099524015287658,58.23961611847974,0,85.06634556365364,16.19263019486941,69.72306839150296,2.373168018721409,6.699809569929496,3.757101176819317,30.56194908588086
141,152,8,Brick,Pitched,3,3.4403269285016633,N,41.90056831037102,4.037245497609618,19.211458877687065,2.6082159846329906,21.392191061315998,91.2970459555959,27.675183557336638,18.058781725629025,68.36232515123464,0.9887033594591625,39.367962391523605,0,87.39092633116795,24.785724704900858,60.624378306656595,8.732701348494125,5.16241189365034,6.995736642397881,33.174459860185856
142,76,7,Concrete,Flat,7,6.335307924880804,E,36.26970681541816,7.756849489937359,9.1906503898425,6.1554767187968125,21.497075349742072,84.82807010720231,15.885752166874079,20.75461682334885,93.93928839734959,0.6427638395250841,40.785375968768165,0,65.0176713780208,23.172212514583972,78.1741182588852,5.207894647243892,6.004471818519648,9.017712680748748,32.12727898562674
143,186,9,Brick,Solar Integrated,8,7.1211873799310625,S,28.962171474671596,4.574231517711388,11.437510253152395,7.696297316662618,20.754843766047397,96.20364944228416,19.074962870454833,10.988864229797526,96.24076284177453,2.1947925619679687,56.19082854408353,0,91.45932137183624,26.941623089660325,82.11062685848152,4.637980395038946,3.563705178646837,3.307650337074555,36.650787522137875
144,64,6,Brick,Solar Integrated,3,3.0774627023861085,E,25.19838822536187,6.019664541418523,11.131776586302948,13.690384666020964,10.667281377822365,91.01620440736005,16.556345153037846,27.516324912612127,81.66387691193947,2.0549565090724067,45.60344155120855,1,60.72240879039842,32.8654647189653,59.556187826703066,5.0453448589097185,1.218162331201507,9.374298327673014,30.313105643570935
145,139,5,Wood,Solar Integrated,7,5.111727803923317,N,8.797657124504406,8.034119278611982,13.098472623842216,14.509398805919037,21.74474436443636,78.09318949047592,19.431330544706476,27.39259490029547,85.17694844468402,0.6614147698705236,37.78191878799645,0,79.30913549907133,46.115065882519836,51.672864951458614,9.747320956321017,6.625175087512937,6.3470931984926935,36.04473584722584
146,91,2,Brick,Pitched,8,2.71292376537161,N,22.971593677761092,6.943272494231326,15.216423795306023,7.77349820445232,15.859962652105386,83.57030363218684,16.35839201401381,9.365519011622748,70.27657138769173,0.5815170163517763,59.26718395149927,1,73.2406503797958,25.779385253900212,74.95555772651882,8.652406549023318,3.2731170322391825,8.209074188781244,33.74690032496245
147,173,8,Wood,Flat,3,1.471049882078575,W,45.95605865519604,5.992512819296782,5.275795647246571,11.750369357848486,12.476162177340049,96.3154138460598,25.020048761145212,31.339351474989773,92.032107519141,1.8163282643468215,36.16590097345337,1,89.61212239596335,49.24524782846203,72.50048476541266,7.357318946652768,7.020583390614471,4.574865738762075,40.69415934878969
148,228,6,Brick,Solar Integrated,7,4.406287811372822,N,41.36101834579488,5.284369016523911,11.045763962870279,8.91159330893828,17.50659919408466,80.95840221215292,16.999902245138628,13.075692184199157,85.28489713796093,0.8558849486050226,64.22574656579786,0,72.51042909687264,40.36112192204811,66.08524620115506,3.614310633009292,7.723076496372634,2.90962344310186,36.330196818381296
149,112,8,Brick,Pitched,3,4.266498446613928,N,14.722311425525923,8.877617589961531,16.692436439004577,8.991178151637895,5.24682092120748,91.24034739899153,27.777688887583317,34.46768182809845,80.14054045191986,0.8353571160686988,50.5867809620731,0,93.07228451124132,30.45924187153533,75.7557576709284,2.48655699566603,9.24334971493403,9.201118739029239,38.78330977755813
150,145,2,Brick,Pitched,3,9.959324416338314,S,25.997350311374714,4.006700452203696,9.799179562912718,5.615293695862634,7.859217552015043,84.44052517949936,27.257865760899612,16.487090421117372,62.40434224313583,0.46549659296237267,34.22802415517203,1,83.79813955123242,35.76105748447776,72.02453191940575,9.29290266122008,9.623105159316516,9.398222815655968,37.397494528793565
151,101,4,Wood,Pitched,8,5.01717116077878,W,41.752544115134505,6.010720135708601,6.290693381097887,4.820431196230434,19.845870763405255,77.59681805302333,15.204925282059142,10.33652176203499,96.63739850044615,0.7335412473035917,57.762893341239376,0,91.75573447048288,14.08896684527778,60.023263063767715,4.807679705168345,1.094734416787313,5.478176297387219,26.884001672962206
152,145,2,Wood,Solar Integrated,3,4.002125945249803,S,8.032304965348514,9.326303002425995,13.439472431769682,5.744069497012535,9.88323217432306,62.09190977076766,28.43589533272672,15.551603340369569,84.61805681537624,1.126018138222359,50.76652158298162,0,99.57362551358494,43.780861252546195,65.90915902490889,3.5088021952176627,9.913367884191736,1.0584551439933085,40.94402079529641
153,181,7,Concrete,Flat,3,6.224275060450072,E,22.43266635508967,8.920946853219775,16.651580520183337,9.232264094342032,16.960182346574992,71.29987597342141,15.434164751150506,18.205409860915793,67.70764378771872,1.8588120094537974,41.92230287179238,1,87.16633382974227,33.294298202558636,67.12454278988966,5.238287437758719,7.147164866447449,1.9880465830336402,36.889580479045904
154,200,2,Wood,Solar Integrated,8,1.7989065469699161,N,43.33285565932764,5.806592337311327,2.199665565620435,2.379017418287157,12.702052056460593,98.38714124168578,18.59468677436335,7.079233191148845,84.25544467932211,0.9071394265929994,46.90157520895419,1,99.39801265446576,49.44269920838407,85.20991977902256,9.260626805383168,6.791717443367704,6.1572516420854955,43.61287158556394
155,192,2,Wood,Solar Integrated,5,9.654991623593318,E,23.17540388765557,8.341758545209158,15.759019184737316,13.794236276633276,22.09611557598523,82.88826916363,15.485837066639926,22.346551436698686,87.09853416959893,0.8886504147516224,41.933509743499954,1,61.15345307686822,35.45714975011396,88.43616616515837,4.483605820521639,1.1369178567581986,1.213990320716976,37.81891087405179
156,220,7,Wood,Flat,2,6.714640410319298,S,8.492659012914839,8.762125814962015,16.61131072627365,4.031688224147091,24.04830611993287,78.21976901694948,20.037652305589738,22.928973196067012,81.03081346732901,0.783791806125846,40.521033429711366,0,73.52559953935234,43.364463330653,85.72005449585988,6.063768975232895,8.751100706980637,4.572207315880258,42.578392138953966
157,78,5,Wood,Flat,9,7.79354037946763,N,29.414046583951315,9.222211968025409,9.768935624183529,4.861152799328025,22.67129456740381,96.64783127641137,22.707997885699076,27.167913660484167,88.7240695182409,1.2478808020265033,36.54433683374849,0,64.31413058249237,41.990509711809594,78.76712096207919,8.226696709977102,2.309423025230437,3.7303295101481133,37.19766189409075
158,85,9,Concrete,Flat,4,2.534301443565258,N,43.77841227132329,6.811540383344596,19.68280747955088,8.737590293819402,10.412399893871934,79.32558905187244,26.94967303522707,5.875096768722299,83.25815791714497,0.5335280750591568,44.51068532549904,1,70.49219725537759,23.818446058730753,73.39970934423287,4.844192779435521,8.535971385397369,7.429134478619842,34.51845118499321
159,62,2,Wood,Pitched,6,4.685300677046835,S,31.562849432892186,4.431226202382982,15.947458473438873,11.23149196238463,8.883257380921645,76.30412592087015,20.069723257047542,21.237146433014903,97.91078328128593,1.2655137616771013,40.039488252642826,0,93.55551596503098,20.384425009328467,77.57046541863821,3.1018762173373147,1.1400629163284441,1.5002080565314175,34.40247646098275
160,209,7,Brick,Flat,4,4.804202020565706,S,15.182559869640432,4.7871635355275215,15.699588733017649,3.244477711677165,14.4886978724147,87.96554275751026,25.58235037009675,6.587222998119931,62.14788314397227,1.7900213348672558,57.337379482156685,1,61.29293061304361,27.2197433372604,87.56436882930757,9.9507317354473,6.8136783624924515,5.398581420795587,36.31074324744601
161,120,6,Brick,Solar Integrated,4,8.396257995109782,S,22.29078290618216,5.06986271829123,15.208932913829365,6.130031068113109,5.146683016723605,85.63328094932723,17.812566856784706,26.034326598999602,64.24982833878242,0.17149720967829324,57.35506964653226,0,80.80731742929575,28.689653776353484,59.99994940895327,9.609137717069437,4.91321380392845,6.212028428880448,32.71204710117784
162,236,4,Wood,Flat,7,1.011130117834685,S,25.255551253186947,7.156617365667309,3.861553961147206,14.592769872466643,5.516187857263635,59.65800042042164,26.258976851161897,6.671839571029534,66.94686547817359,0.12347051273382847,50.07360970222554,1,82.68514830129492,19.603388077465755,71.40482030693619,8.591312522129627,2.8069005615340163,6.555619684473559,29.7641862192927
163,135,4,Wood,Solar Integrated,2,3.707677975179296,S,31.066985921923706,3.229667368900259,5.127386842607205,5.410458568152294,16.06581279246,73.56541372870606,18.539949088638565,32.351835450248984,87.60684282417328,0.2802949843708221,61.11778109881284,0,82.44604586687825,45.783914934038876,77.58432076001631,7.195364914473303,1.968052525933907,4.646419048152468,38.915731092610976
164,77,2,Brick,Pitched,7,9.831127369098734,N,39.17079615886759,7.452297281459778,9.815812497824076,6.069651885820909,15.408988083305719,73.62577214097927,17.15317133915652,26.0624770065349,85.82383490999234,1.385584148147469,63.65358876024193,1,79.01188295293022,31.70191449202584,77.16988005297098,3.6537906526272725,4.961149268916937,3.7393100508659587,35.80113100684317
165,115,5,Brick,Solar Integrated,2,5.273978891555967,S,9.449312793828593,5.550479668997625,6.016082649229851,12.874480378034436,24.891639780705198,68.91122576216723,17.781132755610813,20.22169295255471,95.68235440838777,2.1506921996449684,53.19065829737092,0,91.62411859079022,49.13777568614278,60.091158383073456,9.220716443476288,2.109752247892823,7.142437303634339,37.54714322096108
166,219,5,Concrete,Solar Integrated,8,4.442736522196075,N,45.034341485790485,5.0666926174274955,8.889578474346768,2.6527876119759184,9.036836707275162,75.86467410761266,17.73094693322783,18.245117698435248,89.31509811535594,0.11172271844860467,54.75740651053735,0,65.34172358022205,42.400711121850534,73.46926109559007,3.4800100310910587,5.378019505219427,8.628121432922455,36.80175750960861
167,94,6,Brick,Flat,8,2.078461018158817,N,5.553936635723401,9.156475995096883,17.88081808853549,8.039971194516621,10.162078583209368,70.6553698863572,22.692943190654866,8.920178912397871,80.3342195025837,2.3479871310032343,41.31543639145461,1,72.42308062203149,32.22819441567784,81.83652569680626,8.207285452091492,6.626953527875671,7.242558740045909,38.179625849549986
168,111,2,Brick,Flat,9,9.76748165765214,S,21.652355060341485,6.220016769065593,16.662210945706114,6.935017937871713,7.270812846525734,59.96727447355916,27.67196371782219,13.729981686939892,99.67327169854522,0.35506842776928593,65.7947680282208,0,84.6290421378069,47.88161112577437,69.00315920200975,9.264323511471757,8.446457742466222,9.388921289114995,41.649753129549424
169,234,4,Wood,Solar Integrated,2,1.1802372033324202,S,6.233913948769594,3.6653713187288495,12.970757691119662,6.1156278788124645,23.350860193074894,70.61832436373405,16.194076154887583,31.06877315062689,70.64431824677197,2.120760467339743,30.968241776901195,0,87.63805465071823,30.19499260381228,81.7319230679494,6.427034563869204,7.1078449346458,7.455371728221344,38.18440838495848
170,183,5,Brick,Flat,3,7.634622025065188,W,22.683840140538106,8.78722737618373,17.304287490770967,5.7140947225819385,20.556224889169016,53.61384737865883,25.60434477740134,32.13358434687481,93.32766639141815,1.2588514359590723,43.944098777713826,1,76.16593727108224,45.48426050074682,64.3953039101822,8.22750596102061,1.586797900355354,7.881568606122565,37.91914973759397
171,77,2,Concrete,Pitched,5,7.917398243096576,N,28.66156694929957,3.3334888020555464,15.891675391327736,3.1878633631853197,21.44678222913695,78.78929313872058,24.815196894792862,5.022431251115932,77.07161488775677,1.6824577294692256,58.87201686199424,0,95.01485053308932,24.32579124783222,87.55040508655036,8.12525589281572,3.766892792930535,2.5111287694187996,38.241017081820324
172,77,8,Brick,Pitched,9,3.1929104445747996,S,28.025662396168027,8.087244569177376,9.15071370497692,6.0927357815714345,23.055275759290176,92.6827274470556,28.087799277440435,22.824091744326537,85.94940555502937,1.3256391626732378,33.20358038684645,0,76.61973586783657,25.14569533616376,71.35713761996405,2.738419760088819,3.591807471392504,4.7758568007404065,32.02561394689948
173,157,5,Wood,Flat,9,7.044025992517335,S,12.453275616271942,8.417343552394655,4.820237888948958,2.5596812353036915,15.497999734516766,86.26435421772777,18.66221340760361,26.57901827075341,89.09073881809736,1.2449157404304512,37.32678109713171,0,76.11104537393332,26.725227318837245,73.83791803170458,7.0113202623647615,9.235291811239758,5.3654979786036865,33.20736227942316
174,93,7,Wood,Pitched,3,1.8363622994145095,S,34.058322954302554,5.468218241502007,10.769819760177445,12.152530227377659,14.023863829014473,68.01970200270556,21.751647880275442,23.562409473728188,85.35016348761346,2.1037586280745395,53.571429114514046,1,61.4482904594954,31.865025837729846,51.254462752183535,1.841211432139992,8.810038399534871,3.3066384606514685,29.871200979647668
175,133,8,Brick,Flat,5,3.313425397888719,W,7.01503027271007,8.773514993944506,14.988348768042453,7.176961321454152,11.60782947331233,54.35356027886541,28.887410616652758,7.450392945990619,65.62029212434373,1.9141273109627592,52.399746858542315,1,82.04565344778935,32.13961080795296,56.81076548514377,5.5706512882373325,4.331331265153752,5.756858743206591,33.072537690832824
176,79,9,Wood,Solar Integrated,7,8.091117894630385,W,39.285806905958694,6.609615840995174,9.291972375862267,7.7707498201588505,16.78429228695711,60.10746996126354,24.899901752029756,11.531746963967066,77.71804042991731,1.26016536765521,59.5571318452382,1,88.3472335404762,29.855956867083368,75.31735521884178,2.4601199332651973,1.6403973029432297,3.6171274979966275,35.04145539370209
177,239,5,Concrete,Solar Integrated,5,8.782175728301862,E,47.59899952970958,6.243055572909578,13.668666285894048,13.616729623851711,14.085567935796451,77.27451702474178,20.831526192923953,12.510208021441581,82.45753511732497,0.36792623055054785,62.50450556352688,1,64.57752654067393,22.2400389433267,66.79481487129085,4.747145489167885,9.0469658602426,7.187518835239744,31.031853740550904
178,124,4,Concrete,Pitched,7,6.476377713938122,N,20.289597221800307,3.3178229702808477,2.792221099529829,10.55471479019587,14.031311732111503,60.35285416915164,16.97118574282903,29.95173893915269,93.96175036714388,0.37696710235457953,35.14318314046677,1,72.21731064351484,47.08825859163324,70.32655161832699,8.49683867228594,8.993709576677684,5.2325962903285825,37.77070510074836
179,177,3,Brick,Flat,8,5.561545886384343,E,28.275772177144937,5.030204355542342,15.212089991056665,2.1047683434475575,23.738557274622778,77.19865556424838,18.937275118508865,18.895983089267613,77.7458299519429,2.023694705725781,30.73523959100968,0,91.25027815131409,33.54344389397017,52.51885634934802,9.88451055667184,8.692715188276525,5.12926258842132,34.4727932890587
180,141,8,Brick,Flat,4,2.433736185570823,S,22.05096251264665,9.517069796197099,16.441558777968176,14.261272698496704,24.680630285582602,61.579951238194944,23.718232162340747,19.604846358237104,96.74989219217005,1.3705374912340804,57.58554078635625,0,74.63677741654301,26.309568647663795,83.36540953641537,3.8616384849365595,8.605734739619514,9.852782779295305,37.039088946754056
181,239,9,Brick,Pitched,8,1.5679812977123515,W,5.301967563682698,5.742767742984499,14.429919259830282,5.082878057710246,20.929687786591614,92.44619347380365,25.772519213407705,33.04679139663526,77.61496892100843,1.2558139365264702,42.05567183065437,1,69.6640984816016,36.04707842974473,81.38022409184869,5.78760128904859,5.322286009775392,4.532003636883134,38.00701924937445
182,178,6,Wood,Solar Integrated,8,2.0588412562620277,W,22.364352630280216,6.826903643897378,19.378008163000946,3.398984401878165,20.135161804938566,69.86357364202298,16.866328302778403,24.112576665641466,81.95119437052047,1.7333604192657164,55.03935655671815,0,86.88802654260449,40.718670312392206,57.41415902887398,5.601682219334397,2.596884870246384,4.260658893306115,36.782214160402376
183,170,6,Concrete,Pitched,4,3.046215700864889,E,40.627411666760594,6.724151752889762,16.70638909175217,11.985666318951468,18.61116323558203,62.277531297224556,23.99395890066081,31.960031046579914,91.85142731771204,2.1612198001942247,36.02178352248899,0,67.87035110686622,48.429123529129726,75.37317429029517,9.589613588479594,5.29739245416185,3.8674393415438897,40.79116333666738
184,76,4,Concrete,Solar Integrated,5,4.075070517072287,W,31.81949789825668,7.133017628758854,18.158780829654226,8.506205106267336,8.321497046670274,90.61630901235307,23.255269182581266,18.695265660245987,83.32270737688575,1.6092955465919325,48.761601866638514,0,95.82611678332708,29.981966490703304,82.73260846617086,5.307253591894962,5.451379936025184,9.052742988782184,39.845755471913755
185,239,5,Wood,Flat,9,4.428185729598885,S,9.556696157682152,3.4293166895029783,18.737850585695313,7.639017358234228,6.1821164175130905,67.14194824027254,22.70933170036062,9.483087755548826,98.40872289531299,1.9308349656315498,50.17698984253748,0,64.22393584104564,14.483940414030352,75.634165456624,7.29195584859728,5.409385779203746,5.470514434883604,30.723856072618286
186,170,2,Concrete,Solar Integrated,5,4.116895917301032,W,43.12127703622033,5.535233783591098,16.225611845602362,5.243540035875643,18.814526302265264,55.5743843919391,25.35184676523012,32.89806782222257,86.41343322056511,1.9366492578806966,53.40311265492865,1,88.26199209131308,27.630632057461654,62.41592381183379,9.296103097976735,5.848953275036045,6.4001302973257195,34.01348661286425
187,165,5,Brick,Pitched,7,3.1514979897753905,E,28.89884051983593,8.06189791717788,13.810917998123482,9.117129368210144,19.57572444513152,78.52047457018207,27.56174392625193,18.761153470026148,80.90837816270404,0.9550274771031018,50.52680065322257,1,79.981948051455,29.158822458138857,76.24444601912668,4.36040703583156,3.318913206920396,2.627366311021555,35.42069698742127
188,52,4,Brick,Flat,3,5.587518220765284,S,42.877551278510424,4.40392175751088,1.1086530458549966,5.566999867633637,5.939459821962796,79.07821022189944,19.844845247653026,10.448942656364656,60.94367871123183,0.7577996695383896,49.82763080914856,0,94.79718249587975,45.879763127426955,58.418469907328486,9.119100144208488,4.2961706302025355,5.868481240044342,36.00830590449326
189,152,6,Brick,Pitched,7,8.427574974096071,E,31.109968345326322,4.425048642824523,9.85068931123937,13.720579068731878,23.56103500457696,85.7347837617867,28.335182851664392,14.071872209117668,76.5493159032132,2.0227937612203806,43.30936615935422,0,65.04780364104947,25.792030738518122,62.73019989117684,9.25710599701912,4.907679327671226,3.4718337358163947,29.740103291677872
190,247,5,Concrete,Pitched,3,3.517331846243313,W,30.185980017707294,3.070634246823173,11.85208367382486,4.797658236531506,6.82281278889355,62.01097166041928,17.40950418927826,6.524077690668268,71.96993677040642,1.0052291002821845,32.84720945272345,1,87.11579673984352,48.13297059548554,59.60278612428715,9.375962535704176,2.180090885648499,7.575732291365897,37.878462989382115
191,249,6,Brick,Solar Integrated,8,9.481483171920098,E,9.736663333865557,6.062373486257468,6.776575176511993,13.496616955924797,10.718010675424047,72.18856695461226,17.595358046267464,19.049017743691554,89.92422671549957,2.2680064156544923,33.580807871873695,0,82.88218556725525,29.40527630857339,72.27700409560826,3.4340156692428376,5.098277211053505,8.49275513913144,33.940172745932294
192,204,8,Wood,Pitched,4,8.86002995551463,E,12.531187991238259,9.179140664713955,7.043984491165969,9.27227053445564,18.44779625597409,64.11839595213281,19.001580954358857,30.593845157307097,68.33110700614183,0.26725767215228713,47.35113097628614,0,79.20360568960186,48.95122003915716,54.329065870621946,4.603200348429626,8.294226553626338,7.433296229181498,36.539181963790185
193,186,9,Wood,Solar Integrated,8,2.4558779021689867,N,48.7411365423466,3.363306605111163,19.26202889849314,12.770345740638133,8.397451888089527,54.04768680578441,16.792963043206168,33.007413680200685,68.20880349176286,0.23972202898081515,44.231725112839726,0,79.65629053730673,10.327932845238488,87.33241521393354,8.833563174031317,8.452535884595886,7.572197496432316,34.073404906706735
194,111,2,Concrete,Flat,2,8.07648361081385,W,15.281903603964684,4.337830966472018,17.94250643885217,11.266997946192415,6.108317768844889,93.83069135079458,18.454788370243165,32.978066225109316,67.58076172949507,2.32480998424338,50.64539218697991,1,88.87907847194123,45.952614992253864,63.34049414651467,4.232456418523769,4.704073947109273,5.6122723370756535,39.87110725136551
195,214,8,Wood,Solar Integrated,5,6.1712864408599,W,48.985345309566554,5.1705917683992855,17.13440110453238,11.057036448677731,11.622929783282995,86.44349022441705,16.596176443542667,8.756900768862401,65.02462452624944,1.6562917940354438,42.19352677025068,1,97.50966619739287,47.244818077734024,58.75880508423205,6.402277296401546,5.669274808759182,7.409062507007217,40.23690824256422
196,100,6,Wood,Flat,3,6.099178259542767,E,28.93607179359185,8.12207315594949,8.714224232416102,6.216495500035724,20.31943149710358,65.07315297294004,27.326286254780854,16.46161647533171,72.44028014683549,1.0110384554759975,57.51640365821297,0,63.650066364761926,48.44083743060853,69.86199254407325,2.0624905653404677,1.3028529892155096,4.804182419573443,36.87307181879972
197,221,6,Concrete,Solar Integrated,7,4.51938486752357,N,11.110507117877171,7.484449149618106,1.2602724577693762,5.040660109138646,13.273573579705207,79.96864964359932,17.08453487829937,5.846862789521191,95.436884577737,1.9121449955588388,64.55819288038043,0,60.78010590442081,10.523061366984594,61.07991273818864,1.5064748930011669,7.069893008217372,6.863402381766517,23.116944641372537
198,201,3,Brick,Pitched,4,5.510376992638087,W,9.468599123916182,5.911607332072985,2.5242226826585674,4.741520959850246,18.059458438158785,60.06318940672362,26.20946336339785,30.654960349144183,90.9971388922382,1.7135843439847391,41.95452755147471,0,92.22819169924814,16.86803346201236,71.39616345530577,4.707945905429553,4.641452946521768,3.331352891084632,29.99559702542574
199,108,3,Brick,Solar Integrated,3,4.574608996862899,S,14.398883181758299,8.31348257480863,6.931730996134469,13.143491541774653,16.59238194456273,94.51183108978854,15.718708018700006,15.762672860638213,89.41004865227174,1.374882512367031,37.71936031756114,0,64.32677550203037,36.15058012372945,63.940365991283414,6.210248793334458,5.009299147750112,1.6278131108080913,32.45413081435547
200,167,8,Brick,Solar Integrated,7,5.857593568839485,E,46.65367985114011,7.267417081598314,1.2991153469178627,12.665548663367261,5.444369640511608,55.74531716809552,29.227804912708727,23.933510836767045,91.89347222599851,0.33729602239036327,34.64722297016357,0,99.46787184321695,11.018907669404285,55.282672430761636,4.534292020230472,8.863054544617881,4.7212593770977165,26.34142794960246
201,209,7,Concrete,Flat,5,6.651550474953723,W,23.636760094770207,9.272285597600533,1.325845856388764,7.727455864159995,24.770799740914132,50.19185727539004,25.667401312916493,26.44695314231866,70.77671557318287,2.0492310095026034,54.6501616228325,0,84.77392995835349,12.54435984706003,60.63580968109048,6.199621931447578,5.156509911045475,5.156003402024409,25.6643340396583
202,145,8,Wood,Pitched,8,7.068734257681435,S,22.794542059681145,8.726187243970852,18.41546273120581,3.72125997545391,5.828561776387755,75.10040988695911,15.101948228791677,17.89534009229466,95.49766763009951,2.1784556576334992,47.754239645622775,1,86.03465581016563,18.843154947737677,67.53759379846102,5.6357593855460655,1.190730216050675,3.30766442369821,31.685169414481372
203,229,3,Brick,Solar Integrated,5,5.792330733034835,W,19.094281748157833,4.769695242624404,14.417011540262028,6.969279275706959,24.3560547529697,79.15639117264347,26.457847503003208,14.19327009650729,65.49213500566418,0.5132048525263578,37.520628687851556,1,67.9556681175207,30.497590749755368,51.211729059185025,7.171365063574683,3.0474180178215615,7.549385665665139,29.680075760132404
204,162,6,Brick,Pitched,6,7.492798605958585,S,11.617783275496478,4.900070043439401,6.8701638112949,10.051464903779848,15.997283567287964,78.94826601479022,22.71122881149278,33.86638730347834,73.45382906862328,2.14122796474496,56.12546933167422,0,69.61249241186698,31.8361023706723,80.82570108059048,6.845791879588509,5.28058552877433,1.6619543107865127,35.10737003652033
